id,name,elevation_m,distance_to_coastline_m,cii_max
11121668,First Street,8.0,122.73084828092064,0.0
11121670,Ocean Terrace,8.0,101.75380381246438,0.0
11121881,Court Gulf,7.0,51.91223272284184,0.0
11121929,12th Street Gulf,8.0,45.39759130629307,0.0
11122116,15th Street Ocean,8.0,13.46362102485048,0.0
11122427,Ocean Breeze,8.0,37.381563435596966,0.0
11122525,Ocean Breeze Avenue,8.0,38.42643550820326,0.0
27835717,,5.0,24.140248681200763,0.0
86286247,Overseas Highway,6.0,36.430640794794,0.0
119007027,,7.0,5.682537119722481,0.0
119007028,,8.0,27.04944874390048,0.0
119007029,,5.0,12.063227274666794,0.0
133791358,,5.0,29.049614251685973,0.0
242949060,Ocean Breeze Avenue,8.0,1.0141368584678312,0.0
242949061,Ocean Breeze Avenue,8.0,8.34787541554879,0.0
303728692,,8.0,105.84942165295205,0.0
493478137,,7.0,66.76759155382436,0.0
493478140,,7.0,65.62824663336394,0.0
493478144,,7.0,105.36384240170682,0.0
493478146,,7.0,74.59171006286904,0.0
525759380,,1.0,17.627988572451056,0.0
766407086,,7.0,64.60962409846572,0.0
766407087,,7.0,59.71138430989378,0.0
766407088,,5.0,29.01161697694329,0.0
766407089,,5.0,26.051372903336134,0.0
766407090,,8.0,93.60455264878206,0.0
11120967,20th Street Ocean,7.0,297.76268584345524,0.0
11117047,,8.0,98.6057940862933,0.0
11117826,,7.0,86.99689386071367,0.0
11118187,,0.0,33.3052130316476,0.0
11118558,19th Street,7.0,145.72672402127571,0.0
11119786,James Avenue Ocean,7.0,26.26489681122993,0.0
11120521,Palm Island Avenue,7.0,98.06468487966416,0.0
11120968,James Terrace,7.0,31.657651873708254,0.0
11120969,James Terrace,3.0,6.515441052822426,0.0
11122183,30th Street Ocean,6.0,63.55646430704845,0.0
85104883,,8.0,108.55343733329386,0.0
118774887,,7.0,117.11810071754974,0.0
118774890,,8.0,106.84412081140472,0.0
118774891,,0.0,37.09561120118455,0.0
118774895,,8.0,52.45262982458171,0.0
118775283,,8.0,117.68429393754424,0.0
128504335,Overseas Highway,8.0,63.37801674279884,0.0
301883872,,7.0,79.70489585997467,0.0
303728697,,8.0,37.82498056183231,0.0
493478111,,7.0,24.74575362454218,0.0
493478113,,7.0,97.79790671931518,0.0
493478115,,7.0,115.76482523523036,0.0
523178662,,7.0,59.1367445214463,0.0
525759371,USCG,7.0,24.2248991373781,0.0
525759373,Coast Guard Access Road,7.0,29.395741337612755,0.0
525759378,,7.0,89.76047470169144,0.0
766407083,,7.0,26.04412159796864,0.0
766517474,,8.0,51.58336349660383,0.0
1330924917,,4.0,33.7153596210144,0.0
1330924918,,7.0,57.97713080921687,0.0
1330924920,,7.0,73.10051200199266,0.0
1330924922,,4.0,63.111247183776,0.0
1379126921,,6.0,146.32568459228946,0.0
1379126923,,6.0,125.7877389017869,0.0
11117406,,7.0,20.62947239749561,0.0
11117805,,5.0,127.4687735696224,0.0
11117807,,5.0,125.49771336699632,0.0
11117824,,7.0,97.694882778945,0.0
11117828,,7.0,8.211320947375883,0.0
11119257,23rd Street Ocean,7.0,157.33682271378967,0.0
11119692,24th Street Ocean,7.0,21.407554183186715,0.0
11121611,Halls Drive,7.0,16.513669669692508,0.0
11122108,22nd Street Gulf,7.0,143.95228666120565,0.0
11122313,20th Ocean Street,5.0,125.49771336699632,0.0
11123193,22nd Street Ocean,7.0,169.30177409216537,0.0
11123323,20th Street Ocean CR-931,5.0,28.307224131155472,0.0
27836281,17th Court,7.0,108.84215458748176,0.0
85026172,20th Street Ocean,5.0,75.47669683662706,0.0
301883873,,7.0,85.55576737213386,0.0
366531960,,7.0,149.90351745742305,0.0
525759376,,7.0,130.12642145517225,0.0
766407084,,7.0,124.54245889759645,0.0
766407085,,7.0,103.88602712976846,0.0
828588061,U.S. Coast Guard - Station Marathon,7.0,2.6770214157035523,0.0
828588063,,7.0,16.719929221704835,0.0
828588066,,7.0,47.596218891350944,0.0
828588067,USCG,7.0,23.95648463568095,0.0
828588068,USCG,7.0,6.550407588533462,0.0
828588069,USCG,7.0,7.001749378228499,0.0
828588070,,7.0,7.001749378228499,0.0
909540145,,7.0,19.11634601543504,0.0
943576657,,7.0,110.7762634801541,0.0
943576658,,7.0,107.42300547017696,0.0
943576659,,7.0,126.41769842309036,0.0
964601706,,7.0,23.821999420635176,0.0
1330699157,19th Street,7.0,139.22328049294558,0.0
1330699158,19th Street,7.0,157.83162473283275,0.0
1330924919,,7.0,91.52958414993684,0.0
1330924923,,7.0,91.96135145554425,0.0
1330924925,,7.0,85.92460358015599,0.0
1330924927,,7.0,95.62430303221495,0.0
11120062,27th Street Ocean,8.0,122.6899657911903,0.0
11120632,25th Street Ocean,7.0,25.555871734455938,0.0
11120713,26th Street Ocean,8.0,72.6080415244459,0.0
11121036,29th Street Ocean,8.0,38.89214147520142,0.0
11121527,28th Street Ocean,8.0,97.76157757088706,0.0
11123409,Key Trailer Road,7.0,52.31668594326823,0.0
118775284,,7.0,81.44243778209064,0.0
493478114,,7.0,112.73570428943692,0.0
766404814,,8.0,97.76157757088706,0.0
1030960902,,5.0,27.37051211517149,0.0
1031414129,,5.0,18.14956808493683,0.0
11117038,,0.0,13.047615777747852,0.0
11122785,36th Street,4.0,32.893059026515935,0.0
190659945,Sombrero Boulevard,6.0,125.7308167031284,0.0
1027101685,,5.0,67.57814704256998,0.0
1030946692,,8.0,73.54608109674764,0.0
1379126924,,8.0,49.267874519470034,0.0
1379126925,,8.0,53.407507082886646,0.0
601108897,Fanny Key Road,0.0,10.459085449550566,0.0
11120977,Palm Island Avenue,0.0,10.193276192152902,0.0
119006577,Palm Island Avenue,0.0,0.7466648799319419,0.0
525759374,,0.0,17.061994944473156,0.0
1330699159,19th Street,4.0,34.860357777689565,0.0
1330924915,,4.0,46.600449622079104,0.0
1330924916,,4.0,56.68112066359128,0.0
1330924921,,4.0,59.117287463560814,0.0
1330924926,,4.0,4.807606603426786,0.0
1330924931,,0.0,6.360834141396255,0.0
1330924932,,0.0,0.0,0.0
1330924933,,0.0,0.0,0.0
1331101044,,4.0,6.487069751045966,0.0
1331101045,,4.0,40.70830061894441,0.0
11116512,,6.0,36.05309057228281,0.0
11122102,33rd Street Gulf,6.0,173.41502061701675,0.0
118774893,,8.0,23.43895567664188,0.0
118774897,,0.0,68.18722679287056,0.0
118774898,,8.0,39.780877354387,0.0
301883885,,0.0,6.772301828797111,0.0
394715378,,6.0,73.74491965420255,0.0
525759354,,6.0,81.11787056209893,0.0
525759355,,6.0,78.77164478731353,0.0
525759360,,6.0,30.82267252662093,0.0
525759361,,6.0,20.81701415977754,0.0
525759363,,6.0,47.256136191635264,0.0
525759365,,6.0,75.11884513676216,0.0
766517476,,6.0,123.57956176822198,0.0
1176298759,,6.0,89.93016098005582,0.0
1176298760,,6.0,81.25631932975504,0.0
1379126911,,6.0,177.35012878117027,0.0
1379126912,,6.0,151.65793751135396,0.0
1379126913,,6.0,157.6805456331081,0.0
1379126914,,6.0,131.78914135600692,0.0
1379126915,,6.0,177.35012878117027,0.0
1379126916,,6.0,172.91851054933034,0.0
1379126919,,6.0,166.87546148828196,0.0
1379126920,,6.0,155.31672187067505,0.0
1379126922,,6.0,148.002933121861,0.0
1379126943,,6.0,52.88357359752426,0.0
1379126944,,6.0,66.02983299883445,0.0
1379126945,,6.0,78.77164478731353,0.0
85104884,,6.0,124.47249760057502,0.0
766517475,,6.0,133.2946493277633,0.0
11115660,Charnie Street,4.0,129.8436037447157,0.0
11118647,Tuskeegee Street,5.0,126.74122639145516,0.0
11119101,39th Street Gulf,5.0,101.6638449538221,0.0
11120252,Louisa Street,7.0,56.79283250074982,0.0
11120588,35 Street,6.0,151.8822952023578,0.0
11121800,37th Street Gulf,4.0,162.2826502106024,0.0
11123591,Washington Street,5.0,151.53650843508206,0.0
85105715,,5.0,214.94781547082,0.0
85105716,,5.0,121.62342298833828,0.0
85105719,,5.0,88.26841436274623,0.0
85105720,,5.0,211.99675961773443,0.0
85105724,,4.0,204.6915886503694,0.0
85105730,,4.0,126.8654718870572,0.0
85105731,,4.0,157.1919609091208,0.0
85105740,,4.0,177.7154187192741,0.0
85105741,,4.0,157.1919609091208,0.0
347327759,Gulfview West Avenue,7.0,57.46979124764975,0.0
351713184,35th Street Ocean,4.0,157.28150698929838,0.0
367288641,,8.0,145.82516981064936,0.0
583942145,,5.0,141.42256514820696,0.0
583942147,,4.0,138.73935603748086,0.0
583942149,,4.0,100.86002859829308,0.0
583942151,,4.0,223.5863040821073,0.0
766517463,,4.0,31.38565881836585,0.0
766517464,,6.0,25.416797620657,0.0
766517465,,6.0,27.06153912858039,0.0
766517466,,0.0,3.5363339990961364,0.0
766517467,,7.0,82.57837732906107,0.0
766517468,,4.0,169.297751820351,0.0
766517469,,7.0,103.46613883222378,0.0
766517470,,8.0,113.17874050007008,0.0
766517471,,8.0,132.89926003315222,0.0
766517472,,8.0,189.25160530611976,0.0
766517473,,8.0,97.6036943528557,0.0
965171971,,7.0,64.5329379631698,0.0
965171972,,7.0,55.77695635800865,0.0
965171974,,4.0,39.06227467048698,0.0
965171975,Louisa Street,6.0,30.041623556364723,0.0
965171976,37th Street Gulf,7.0,9.374874560307244,0.0
1379126927,,6.0,123.46149398792818,0.0
1379126929,,6.0,119.30191562898924,0.0
357490235,41st Street Ocean,7.0,120.34569266207458,0.0
11119618,Gulfview Avenue,5.0,169.1494398757759,0.0
11122401,41st Street Gulf,5.0,169.1494398757759,0.0
45528726,Overseas Highway,7.0,172.99303396014437,0.0
766515976,,6.0,87.86066283553038,0.0
