id,name,geometry,elevation_m,distance_to_coastline_m
734274471,,"{""type"": ""LineString"", ""coordinates"": [[-80.1578514, 25.7156931], [-80.1577786, 25.7157194], [-80.1577074, 25.7157492], [-80.1576331, 25.7157858]]}",7.0,314.5465040833607
734274475,,"{""type"": ""LineString"", ""coordinates"": [[-80.1600589, 25.7170288], [-80.1600063, 25.7169732]]}",8.0,75.10737275952964
734274476,,"{""type"": ""LineString"", ""coordinates"": [[-80.1582655, 25.71688], [-80.158256, 25.7169636], [-80.1582732, 25.7171257], [-80.1582887, 25.7172794], [-80.1582925, 25.7173947], [-80.158277, 25.7175379], [-80.158246, 25.7176602], [-80.1582014, 25.717786], [-80.1581646, 25.7178977], [-80.1581471, 25.7179973], [-80.1581529, 25.7181388], [-80.1581471, 25.7182209], [-80.1581294, 25.7182978]]}",5.0,137.4449833291209
734274477,,"{""type"": ""LineString"", ""coordinates"": [[-80.1589401, 25.7169318], [-80.1589193, 25.717026], [-80.1589037, 25.7171585]]}",8.0,129.44628429180213
734274479,,"{""type"": ""LineString"", ""coordinates"": [[-80.1579757, 25.716676], [-80.1579055, 25.716684], [-80.1578706, 25.716663], [-80.1578571, 25.7166228], [-80.1578577, 25.716497]]}",7.0,235.7544775123073
734274480,,"{""type"": ""LineString"", ""coordinates"": [[-80.1592686, 25.7157818], [-80.1588743, 25.7158203], [-80.1588475, 25.7158229], [-80.1587131, 25.7157921], [-80.1586167, 25.715761]]}",9.0,238.63361122123786
734274481,,"{""type"": ""LineString"", ""coordinates"": [[-80.1591471, 25.7155108], [-80.1591278, 25.7155376], [-80.1590893, 25.7155764], [-80.1589843, 25.71566], [-80.1589159, 25.7157436], [-80.1588743, 25.7158203]]}",9.0,249.15368290908106
734274482,,"{""type"": ""LineString"", ""coordinates"": [[-80.1586116, 25.7155277], [-80.1585544, 25.7154025], [-80.1585153, 25.7153167], [-80.158525, 25.7152903], [-80.1587253, 25.7151759], [-80.1587517, 25.7151552], [-80.1589525, 25.7149976], [-80.1590342, 25.714948]]}",9.0,299.59131949936176
734274483,,"{""type"": ""LineString"", ""coordinates"": [[-80.158854, 25.7153125], [-80.1587517, 25.7151552]]}",9.0,298.1521499425044
766590916,,"{""type"": ""LineString"", ""coordinates"": [[-80.1590852, 25.716081], [-80.1590403, 25.7161417], [-80.1590086, 25.7161534], [-80.1588953, 25.7161623], [-80.1586705, 25.7161801], [-80.1584502, 25.7161976], [-80.1582253, 25.7162154]]}",9.0,203.3977484582057
1065114857,,"{""type"": ""LineString"", ""coordinates"": [[-80.1582413, 25.7158888], [-80.1581493, 25.7158261], [-80.1580185, 25.7157252]]}",7.0,277.93170084461076
1164019710,,"{""type"": ""LineString"", ""coordinates"": [[-80.1590724, 25.7170227], [-80.1589982, 25.7169667], [-80.1589401, 25.7169318], [-80.1588964, 25.7168617]]}",8.0,134.382670428724
11104289,,"{""type"": ""LineString"", ""coordinates"": [[-80.1518916, 25.7139607], [-80.1518036, 25.7141174], [-80.1517213, 25.7142649], [-80.1516381, 25.7144183], [-80.1515552, 25.714566], [-80.1514865, 25.71469], [-80.1521151, 25.7149712], [-80.1528596, 25.7153174]]}",0.0,96.84892556981028
11106293,,"{""type"": ""LineString"", ""coordinates"": [[-80.1526612, 25.7164181], [-80.1525529, 25.7163526]]}",7.0,282.52392399791773
300022757,,"{""type"": ""LineString"", ""coordinates"": [[-80.1548066, 25.714909], [-80.1547292, 25.7148461], [-80.1546074, 25.7147018], [-80.1545327, 25.7146175], [-80.1544871, 25.714583], [-80.1544619, 25.7145677], [-80.1544435, 25.7145589], [-80.1544172, 25.7145494], [-80.1543964, 25.7145447], [-80.1543703, 25.7145407], [-80.1543409, 25.7145367], [-80.1543131, 25.714535], [-80.1542887, 25.7145374], [-80.154268, 25.7145437], [-80.1542484, 25.7145523], [-80.1542267, 25.7145656], [-80.1542101, 25.7145826], [-80.1541986, 25.7145988], [-80.1541862, 25.7146178], [-80.1540884, 25.7146576]]}",9.0,356.1925025652521
300022761,,"{""type"": ""LineString"", ""coordinates"": [[-80.1547426, 25.7146593], [-80.1547078, 25.7146895], [-80.1546568, 25.7147064], [-80.1546074, 25.7147018]]}",8.0,392.0524002637323
300188402,,"{""type"": ""LineString"", ""coordinates"": [[-80.1517674, 25.7164856], [-80.1516286, 25.7164561], [-80.1515531, 25.7164371], [-80.1514275, 25.7164054], [-80.1512826, 25.7163546], [-80.1512102, 25.7163136], [-80.1511686, 25.7162628], [-80.1511432, 25.7161601], [-80.1511606, 25.7161347], [-80.1512089, 25.7160949], [-80.1512411, 25.7160514], [-80.1512451, 25.7160091], [-80.1512196, 25.7159837], [-80.1511914, 25.7159752], [-80.1511552, 25.715974], [-80.1511297, 25.716003], [-80.1511137, 25.7160526], [-80.1511204, 25.7161094], [-80.1511432, 25.7161601]]}",10.0,157.47424431016947
300188403,,"{""type"": ""LineString"", ""coordinates"": [[-80.1516177, 25.7165869], [-80.1515965, 25.7165298], [-80.1515737, 25.7164694], [-80.1515531, 25.7164371]]}",10.0,211.75106338771545
480678159,,"{""type"": ""LineString"", ""coordinates"": [[-80.1538669, 25.7137224], [-80.153828, 25.713703], [-80.1537824, 25.7137055], [-80.1537421, 25.7137163], [-80.153714, 25.7137526], [-80.1533971, 25.7143282], [-80.1532622, 25.7145734], [-80.1531746, 25.7147263], [-80.1530942, 25.7148818], [-80.1530108, 25.715038], [-80.1529283, 25.7151889], [-80.1528596, 25.7153174], [-80.1526033, 25.715759], [-80.1525977, 25.7157688], [-80.1524544, 25.7160176], [-80.1524329, 25.7161166], [-80.1524777, 25.7162437], [-80.1525529, 25.7163526]]}",7.0,251.27067127773012
734274464,,"{""type"": ""LineString"", ""coordinates"": [[-80.1557303, 25.7141857], [-80.1556531, 25.7144052], [-80.1556775, 25.7145918], [-80.1556491, 25.714793], [-80.1556088, 25.7149269]]}",8.0,486.0031084006155
734274467,,"{""type"": ""LineString"", ""coordinates"": [[-80.1553678, 25.7172673], [-80.1554128, 25.7171262], [-80.1554206, 25.7170704], [-80.1554359, 25.7170143], [-80.1554656, 25.7169503], [-80.1554965, 25.7168872], [-80.1555168, 25.7168546], [-80.1555468, 25.7167895], [-80.1556142, 25.7166349], [-80.1557006, 25.7164326], [-80.1557553, 25.7163012], [-80.1557555, 25.7162692], [-80.1557437, 25.7162397], [-80.1556051, 25.7161732], [-80.1555679, 25.7161635], [-80.1555294, 25.7161646], [-80.1554811, 25.7162149]]}",8.0,377.39971811272704
734274468,,"{""type"": ""LineString"", ""coordinates"": [[-80.1556051, 25.7161732], [-80.1555365, 25.7161217], [-80.1554833, 25.7160817], [-80.1554256, 25.7160527], [-80.1553935, 25.716034]]}",8.0,434.82359552462896
734274472,,"{""type"": ""LineString"", ""coordinates"": [[-80.1561614, 25.7158512], [-80.1560361, 25.7159152], [-80.1559066, 25.715935], [-80.1557869, 25.7159196], [-80.1556575, 25.7158844], [-80.1556037, 25.7158822], [-80.1555953, 25.7158928], [-80.15555, 25.7159504], [-80.1554792, 25.7160186], [-80.1554256, 25.7160527]]}",8.0,446.8596715369778
734274473,,"{""type"": ""LineString"", ""coordinates"": [[-80.1555953, 25.7158928], [-80.155572, 25.7160318], [-80.1555365, 25.7161217]]}",8.0,434.4916046560308
734274474,,"{""type"": ""LineString"", ""coordinates"": [[-80.1555866, 25.7149633], [-80.155485, 25.7150995], [-80.1554056, 25.7152478], [-80.1553498, 25.7153802], [-80.1553527, 25.7154755], [-80.1553968, 25.7155576], [-80.1554791, 25.7156396], [-80.1556084, 25.7157164], [-80.1556125, 25.7157434], [-80.1556201, 25.7157932], [-80.1556037, 25.7158822]]}",8.0,488.50978648157263
734274478,,"{""type"": ""LineString"", ""coordinates"": [[-80.1530269, 25.718828], [-80.1529245, 25.7188356]]}",7.0,424.58885866006034
800897037,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542563, 25.7145963], [-80.1542974, 25.7146274], [-80.1543926, 25.7146951], [-80.1544797, 25.7147555], [-80.1545455, 25.7148062], [-80.1545937, 25.7148606], [-80.1546487, 25.7149222], [-80.1546769, 25.7149971], [-80.1547171, 25.7150829], [-80.1547802, 25.7151699], [-80.1548821, 25.7152726], [-80.154984, 25.7153826], [-80.155098, 25.715501], [-80.1551999, 25.7155976], [-80.1552737, 25.715681], [-80.155326, 25.7157487], [-80.1553971, 25.7157958], [-80.155503, 25.7158393], [-80.1556037, 25.7158822]]}",8.0,419.697134659946
800897041,,"{""type"": ""LineString"", ""coordinates"": [[-80.1528287, 25.7167482], [-80.1528154, 25.7166585], [-80.1528128, 25.7166053], [-80.1527926, 25.7165594], [-80.1527591, 25.7165341], [-80.1527135, 25.716522], [-80.1526838, 25.716527], [-80.1526639, 25.7165304], [-80.1525846, 25.7165569]]}",7.0,311.1881345518035
800897042,,"{""type"": ""LineString"", ""coordinates"": [[-80.1527459, 25.7162647], [-80.1527725, 25.7163419], [-80.1527806, 25.7163866], [-80.1527967, 25.7164193], [-80.1528262, 25.7164422], [-80.1528718, 25.7164591], [-80.152908, 25.7164616], [-80.1529184, 25.7164587], [-80.1530164, 25.7164316]]}",7.0,310.4361795516151
1308396362,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1528287, 25.7167482], [-80.1530164, 25.7164316], [-80.1535274, 25.715597], [-80.1537195, 25.7152774], [-80.1538054, 25.7151344]]}",7.0,324.7041146192098
1308396363,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1526337, 25.7170683], [-80.1528287, 25.7167482]]}",8.0,331.06816862053375
1382733107,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1538054, 25.7151344], [-80.153891, 25.7149919]]}",7.0,329.3649678476556
1382733108,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.153891, 25.7149919], [-80.1539233, 25.7149381], [-80.1540884, 25.7146576]]}",7.0,330.17297308076274
300007183,,"{""type"": ""LineString"", ""coordinates"": [[-80.1504279, 25.7159917], [-80.1503466, 25.7161748], [-80.1502348, 25.7163524], [-80.149925, 25.716962], [-80.1496231, 25.7176393], [-80.149466, 25.7180613], [-80.1493304, 25.7188912], [-80.149241, 25.7195546], [-80.1491794, 25.7200293], [-80.1491517, 25.7202181], [-80.1491147, 25.7204623], [-80.1488929, 25.7209759], [-80.1486063, 25.7215532], [-80.1485201, 25.7217364], [-80.1484708, 25.7219973], [-80.1484923, 25.7222138], [-80.1485077, 25.7223249], [-80.1486033, 25.7225414], [-80.1486248, 25.7227107], [-80.1486248, 25.7229605], [-80.1485838, 25.723383]]}",8.0,120.22429863046916
381778942,,"{""type"": ""LineString"", ""coordinates"": [[-80.1577722, 25.7260939], [-80.1576945, 25.7261066]]}",6.0,44.52659511026256
381778961,,"{""type"": ""LineString"", ""coordinates"": [[-80.1572133, 25.7260973], [-80.1571733, 25.7260168], [-80.1571424, 25.72599], [-80.1571212, 25.7259715]]}",6.0,1.9471454315107277
381778962,,"{""type"": ""LineString"", ""coordinates"": [[-80.1576673, 25.7260992], [-80.1577127, 25.7260077], [-80.1577307, 25.7259976], [-80.1577523, 25.7259868]]}",6.0,38.60364008464608
11104718,,"{""type"": ""LineString"", ""coordinates"": [[-80.1541108, 25.7248651], [-80.1541579, 25.7248418], [-80.1542424, 25.7247887], [-80.154336, 25.7247003], [-80.1544328, 25.7246207]]}",7.0,112.64394402949874
11114630,,"{""type"": ""LineString"", ""coordinates"": [[-80.1551428, 25.7239916], [-80.1552597, 25.7240971], [-80.1553312, 25.7241924], [-80.1553971, 25.7243575], [-80.155496, 25.7244968], [-80.155611, 25.7245966], [-80.155704, 25.7246916]]}",7.0,33.83681439350491
118012055,,"{""type"": ""LineString"", ""coordinates"": [[-80.1546242, 25.7255451], [-80.1541392, 25.7251128], [-80.1540748, 25.7251024], [-80.1540043, 25.725139], [-80.1539711, 25.7251916], [-80.1539759, 25.725251], [-80.1544299, 25.7256414]]}",6.0,103.21138869667071
118012057,,"{""type"": ""LineString"", ""coordinates"": [[-80.1536668, 25.7257351], [-80.1536576, 25.7256187], [-80.1536483, 25.725574], [-80.1536496, 25.7255258], [-80.1536525, 25.7254651]]}",6.0,118.71968606097336
118012069,,"{""type"": ""LineString"", ""coordinates"": [[-80.155704, 25.7246916], [-80.1557683, 25.7246808], [-80.1558188, 25.7246603], [-80.1558443, 25.72463], [-80.1558383, 25.7245834], [-80.1554413, 25.7242288], [-80.1554008, 25.7242084], [-80.1553312, 25.7241924]]}",7.0,14.276971970094143
118012071,,"{""type"": ""LineString"", ""coordinates"": [[-80.1535653, 25.7253805], [-80.1534753, 25.725394], [-80.1534139, 25.7253989], [-80.1533486, 25.7253925], [-80.1532523, 25.7253691]]}",6.0,145.31019011356886
118012075,,"{""type"": ""LineString"", ""coordinates"": [[-80.1553312, 25.7241924], [-80.1551475, 25.7243607], [-80.1545884, 25.7248728], [-80.1545405, 25.7249753], [-80.1545383, 25.7250509], [-80.154554, 25.7251203], [-80.1546955, 25.7252385], [-80.155496, 25.7244968]]}",8.0,71.02130870571497
135234441,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1534624, 25.7255584], [-80.1532523, 25.7253691], [-80.1529506, 25.7250995]]}",6.0,161.84472630826212
135234455,,"{""type"": ""LineString"", ""coordinates"": [[-80.1534624, 25.7255584], [-80.1533486, 25.7253925], [-80.153307, 25.7253182], [-80.1532576, 25.725255], [-80.153212, 25.7252234], [-80.1531093, 25.7251741], [-80.1529506, 25.7250995]]}",6.0,164.69056590992113
308482832,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542587, 25.7244237], [-80.1543164, 25.7245654], [-80.154325, 25.724644]]}",7.0,121.00531585832341
308482833,,"{""type"": ""LineString"", ""coordinates"": [[-80.1546242, 25.7255451], [-80.1546508, 25.7254849], [-80.1546551, 25.725429], [-80.1546469, 25.725381], [-80.1546199, 25.7253405], [-80.1541771, 25.724949], [-80.1541108, 25.7248651], [-80.1540788, 25.7248304], [-80.1540358, 25.7247766], [-80.1539724, 25.7247206]]}",7.0,104.82749628068893
308482834,,"{""type"": ""LineString"", ""coordinates"": [[-80.1547095, 25.7240452], [-80.154357, 25.7243513], [-80.1542587, 25.7244237]]}",7.0,101.50849294901455
308482835,,"{""type"": ""LineString"", ""coordinates"": [[-80.154161, 25.7245287], [-80.1540663, 25.7244451], [-80.1534231, 25.7238776]]}",8.0,130.965770612455
308482836,,"{""type"": ""LineString"", ""coordinates"": [[-80.1532256, 25.7240589], [-80.1539027, 25.7246574], [-80.1539724, 25.7247206]]}",8.0,147.20174805668296
308482837,,"{""type"": ""LineString"", ""coordinates"": [[-80.1530347, 25.7242342], [-80.1532366, 25.7244124], [-80.1537143, 25.7248338], [-80.1537766, 25.7248878]]}",8.0,147.22458646865636
308482839,,"{""type"": ""LineString"", ""coordinates"": [[-80.1545884, 25.7248728], [-80.1545101, 25.7248767], [-80.1544302, 25.7248567], [-80.1543663, 25.7248116]]}",7.0,93.89653243367181
308482845,,"{""type"": ""LineString"", ""coordinates"": [[-80.1551428, 25.7239916], [-80.1549967, 25.7238367], [-80.1549516, 25.7237841], [-80.1548661, 25.7237102], [-80.1547771, 25.7236318], [-80.1546933, 25.7235573], [-80.154601, 25.723474], [-80.1545164, 25.7234026], [-80.1544303, 25.7233231], [-80.154409, 25.723306], [-80.1543321, 25.7233012], [-80.1542602, 25.7233039], [-80.1542071, 25.7233134]]}",7.0,17.651187266406033
336286090,,"{""type"": ""LineString"", ""coordinates"": [[-80.1544303, 25.7233231], [-80.1545527, 25.7232111]]}",7.0,0.1868110817005923
336286094,,"{""type"": ""LineString"", ""coordinates"": [[-80.1546933, 25.7235573], [-80.1548204, 25.723441]]}",7.0,0.18681249440912318
336286098,,"{""type"": ""LineString"", ""coordinates"": [[-80.154601, 25.723474], [-80.1547243, 25.7233585]]}",7.0,0.18679237105463714
336286115,,"{""type"": ""LineString"", ""coordinates"": [[-80.1548661, 25.7237102], [-80.1549938, 25.7235899]]}",7.0,0.18688012809360263
336286117,,"{""type"": ""LineString"", ""coordinates"": [[-80.1547771, 25.7236318], [-80.1549053, 25.7235139]]}",7.0,0.18682387123495445
336286119,,"{""type"": ""LineString"", ""coordinates"": [[-80.1545164, 25.7234026], [-80.1546383, 25.7232846]]}",7.0,0.18688598984619817
336286120,,"{""type"": ""LineString"", ""coordinates"": [[-80.1549516, 25.7237841], [-80.1550819, 25.7236656]]}",7.0,0.23327277978262573
381778941,,"{""type"": ""LineString"", ""coordinates"": [[-80.154859, 25.7256441], [-80.1547747, 25.7255647]]}",8.0,14.05172099945668
381778945,,"{""type"": ""LineString"", ""coordinates"": [[-80.1556247, 25.7249488], [-80.1555224, 25.7248586]]}",7.0,15.518096232620492
381778946,,"{""type"": ""LineString"", ""coordinates"": [[-80.1536981, 25.7238934], [-80.1541671, 25.723475]]}",7.0,47.756136990568024
381778948,,"{""type"": ""LineString"", ""coordinates"": [[-80.1543689, 25.7236442], [-80.154572, 25.7238144]]}",7.0,47.08816615660873
381778949,,"{""type"": ""LineString"", ""coordinates"": [[-80.1543689, 25.7236442], [-80.1538999, 25.7240628]]}",8.0,113.60719069924356
381778950,,"{""type"": ""LineString"", ""coordinates"": [[-80.1541065, 25.7242377], [-80.154572, 25.7238144]]}",7.0,47.08816615660873
381778952,,"{""type"": ""LineString"", ""coordinates"": [[-80.1543663, 25.7248116], [-80.154336, 25.7247003], [-80.154325, 25.724644]]}",7.0,112.83057693750195
381778953,,"{""type"": ""LineString"", ""coordinates"": [[-80.1552117, 25.7253554], [-80.1551924, 25.7253392], [-80.1550903, 25.7252551]]}",8.0,1.7145436833194738
381778954,,"{""type"": ""LineString"", ""coordinates"": [[-80.1534231, 25.7238776], [-80.1532256, 25.7240589], [-80.1530347, 25.7242342]]}",8.0,161.106477352538
381778955,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542071, 25.7233134], [-80.1540361, 25.7233145], [-80.1539114, 25.7233382]]}",8.0,47.29486909422749
381778958,,"{""type"": ""LineString"", ""coordinates"": [[-80.1553971, 25.7243575], [-80.1553222, 25.7243528], [-80.1552369, 25.7243541], [-80.1551475, 25.7243607]]}",7.0,44.73706907573802
381778959,,"{""type"": ""LineString"", ""coordinates"": [[-80.1534624, 25.7255584], [-80.1535391, 25.7255571], [-80.1535973, 25.72551], [-80.1536525, 25.7254651], [-80.1537057, 25.7253642], [-80.1536912, 25.725278]]}",6.0,120.34006216216612
381778960,,"{""type"": ""LineString"", ""coordinates"": [[-80.1558134, 25.7248031], [-80.1557954, 25.7247864], [-80.1557237, 25.7247234], [-80.155704, 25.7246916]]}",7.0,11.601948488643199
381778963,,"{""type"": ""LineString"", ""coordinates"": [[-80.1539114, 25.7233382], [-80.153558, 25.7236647]]}",8.0,108.21668824176517
381778964,,"{""type"": ""LineString"", ""coordinates"": [[-80.1541671, 25.723475], [-80.1540679, 25.7233726], [-80.154011, 25.7233403], [-80.1539586, 25.7233322], [-80.1539114, 25.7233382]]}",8.0,50.80025773476864
381778965,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542587, 25.7244237], [-80.1542117, 25.7243332], [-80.1541065, 25.7242377], [-80.1538999, 25.7240628]]}",8.0,113.40514929115308
381778966,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542587, 25.7244237], [-80.154161, 25.7245287], [-80.1539724, 25.7247206], [-80.1537766, 25.7248878], [-80.1535666, 25.7250679]]}",8.0,137.28535470184485
381778967,,"{""type"": ""LineString"", ""coordinates"": [[-80.1543663, 25.7248116], [-80.1543743, 25.7248856], [-80.154396, 25.7249396], [-80.1544312, 25.7250077], [-80.1544874, 25.7250697], [-80.154554, 25.7251203]]}",8.0,82.05721749873884
381778972,,"{""type"": ""LineString"", ""coordinates"": [[-80.1542071, 25.7233134], [-80.1541741, 25.7233532], [-80.1541592, 25.723397], [-80.1541594, 25.7234332], [-80.1541671, 25.723475], [-80.1542661, 25.7235487], [-80.1543689, 25.7236442]]}",8.0,44.919961113945895
381778974,,"{""type"": ""LineString"", ""coordinates"": [[-80.1552035, 25.7237556], [-80.1550505, 25.7238003], [-80.1549967, 25.7238367], [-80.154913, 25.7238934], [-80.154903, 25.723913], [-80.1548881, 25.7239556], [-80.1548719, 25.7239747], [-80.154842, 25.7239977], [-80.1542066, 25.7234398]]}",7.0,28.262343159028923
564650154,,"{""type"": ""LineString"", ""coordinates"": [[-80.1538999, 25.7240628], [-80.1536981, 25.7238934]]}",8.0,113.920075164751
564650156,,"{""type"": ""LineString"", ""coordinates"": [[-80.153558, 25.7236647], [-80.1535431, 25.7237382], [-80.1535663, 25.7237827], [-80.1536981, 25.7238934]]}",8.0,115.20338639195003
564650158,,"{""type"": ""LineString"", ""coordinates"": [[-80.154572, 25.7238144], [-80.1546928, 25.7239206], [-80.1547198, 25.7239574], [-80.1547274, 25.724], [-80.1547095, 25.7240452]]}",7.0,46.512344727156645
564650159,,"{""type"": ""LineString"", ""coordinates"": [[-80.155704, 25.7246916], [-80.1555224, 25.7248586], [-80.1550903, 25.7252551], [-80.1548251, 25.7254985], [-80.1548123, 25.7255323]]}",8.0,15.579822673851933
801311613,,"{""type"": ""LineString"", ""coordinates"": [[-80.1544328, 25.7246207], [-80.154516, 25.7245942], [-80.1551029, 25.7240816], [-80.1551428, 25.7239916]]}",7.0,32.28396842970609
801311614,,"{""type"": ""LineString"", ""coordinates"": [[-80.1551428, 25.7239916], [-80.1550363, 25.7240311], [-80.1544529, 25.7245543], [-80.1544328, 25.7246207]]}",7.0,111.24721591627373
801311615,,"{""type"": ""LineString"", ""coordinates"": [[-80.1536912, 25.725278], [-80.1536046, 25.7253239], [-80.1535653, 25.7253805], [-80.1535289, 25.7254411], [-80.1534924, 25.7254758], [-80.1534624, 25.7255584]]}",6.0,133.0192695531896
801311616,,"{""type"": ""LineString"", ""coordinates"": [[-80.1536912, 25.725278], [-80.153729, 25.7252159], [-80.1537991, 25.7251263], [-80.1538776, 25.7250508], [-80.1539781, 25.7249669], [-80.1541108, 25.7248651]]}",6.0,119.26815365320839
801311617,,"{""type"": ""LineString"", ""coordinates"": [[-80.1534624, 25.7255584], [-80.153295, 25.7256999]]}",6.0,153.32026753728462
847017617,,"{""type"": ""LineString"", ""coordinates"": [[-80.1535666, 25.7250679], [-80.1535135, 25.7250228], [-80.1531922, 25.724724], [-80.1532057, 25.7245695], [-80.1532366, 25.7244124]]}",8.0,196.40298948505907
1387578985,,"{""type"": ""LineString"", ""coordinates"": [[-80.154344, 25.7256773], [-80.1543844, 25.7256927], [-80.154486, 25.7257314]]}",8.0,44.08077155550625
1387578986,,"{""type"": ""LineString"", ""coordinates"": [[-80.154486, 25.7257314], [-80.1544963, 25.7257352]]}",8.0,32.858081764249384
1387578987,,"{""type"": ""LineString"", ""coordinates"": [[-80.154, 25.7259273], [-80.1541228, 25.7257743], [-80.1541604, 25.7257254], [-80.1541862, 25.7257055], [-80.1542108, 25.7256915], [-80.1542499, 25.7256804], [-80.1542806, 25.7256761], [-80.1543111, 25.7256748], [-80.154344, 25.7256773]]}",8.0,61.48948243014814
1387578988,,"{""type"": ""LineString"", ""coordinates"": [[-80.1539126, 25.7260018], [-80.153938, 25.7259801], [-80.154, 25.7259273]]}",6.0,88.88612518466803
1387578989,,"{""type"": ""LineString"", ""coordinates"": [[-80.153802, 25.7261027], [-80.1539126, 25.7260018]]}",6.0,91.4369023266865
11115023,,"{""type"": ""LineString"", ""coordinates"": [[-80.155912, 25.7270802], [-80.1560477, 25.7270797], [-80.1561319, 25.7270622], [-80.1561989, 25.7270329], [-80.1566105, 25.7266451], [-80.1572133, 25.7260973], [-80.1573886, 25.7259379], [-80.1574177, 25.7259213], [-80.1574511, 25.7259217], [-80.1574793, 25.7259332], [-80.1574978, 25.7259558], [-80.1575004, 25.7259847], [-80.1574822, 25.7260186], [-80.1560738, 25.7273148]]}",6.0,16.329866637269213
11129363,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1564991, 25.7284508], [-80.1610175, 25.7324917]]}",9.0,28.489279820253447
11129367,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1565671, 25.7283861], [-80.155983, 25.7278463], [-80.1554266, 25.7273331], [-80.1550873, 25.7270214], [-80.1548932, 25.7268421], [-80.1542974, 25.7263049], [-80.1540296, 25.7260629], [-80.153938, 25.7259801], [-80.1536668, 25.7257351], [-80.1534624, 25.7255584]]}",8.0,59.51041911714213
42690329,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1610911, 25.7324287], [-80.1565671, 25.7283861]]}",0.0,8.980631049967663
42690345,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.1610175, 25.7324917], [-80.1614662, 25.7328971], [-80.1616215, 25.7330401]]}",9.0,92.11435903580772
117933929,,"{""type"": ""LineString"", ""coordinates"": [[-80.1566246, 25.7283346], [-80.1611551, 25.7323852]]}",9.0,30.381103112514676
118012060,,"{""type"": ""LineString"", ""coordinates"": [[-80.1537054, 25.7261946], [-80.1537745, 25.7261288], [-80.153802, 25.7261027]]}",6.0,105.57934534376099
134407966,Rickenbacker Causeway,"{""type"": ""LineString"", ""coordinates"": [[-80.161508, 25.732806], [-80.1610911, 25.7324287]]}",9.0,29.31300021832349
135234443,,"{""type"": ""LineString"", ""coordinates"": [[-80.1566246, 25.7283346], [-80.1558801, 25.7276475], [-80.1555241, 25.7272881], [-80.155411, 25.7271544], [-80.1552898, 25.7269937], [-80.1552733, 25.7269625], [-80.1552357, 25.7268575], [-80.1550484, 25.7266844], [-80.1549378, 25.7265839], [-80.1548977, 25.7265554], [-80.1548537, 25.7265332], [-80.1546759, 25.7264725], [-80.1546033, 25.7264365], [-80.1545196, 25.7263723], [-80.1544692, 25.7263257], [-80.1543079, 25.7261514], [-80.1542314, 25.7260681], [-80.154207, 25.7260359], [-80.1541858, 25.7259993], [-80.1541707, 25.7259639], [-80.1541568, 25.7259285], [-80.1541492, 25.7258935], [-80.1541228, 25.7257743]]}",8.0,43.15859885880874
