id,name,geometry
636160335,,"{""type"": ""LineString"", ""coordinates"": [[-80.0476602, 26.6157985], [-80.0476484, 26.6156923]]}"
636162511,,"{""type"": ""LineString"", ""coordinates"": [[-80.0486392, 26.6113177], [-80.0486345, 26.611331], [-80.0485913, 26.6113889], [-80.0485566, 26.6114214], [-80.0485289, 26.6114571], [-80.0485252, 26.6114622], [-80.048557, 26.6114873], [-80.0485623, 26.6114895], [-80.0485839, 26.6114589], [-80.0486153, 26.611429], [-80.0486385, 26.611398], [-80.0486585, 26.6113725], [-80.0486822, 26.6113503], [-80.048665, 26.6113303], [-80.0486392, 26.6113177]]}"
644996693,,"{""type"": ""LineString"", ""coordinates"": [[-80.0485852, 26.614384], [-80.0486166, 26.6132403]]}"
682328909,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0484181, 26.6156583], [-80.0481332, 26.6156685], [-80.0478431, 26.6156567], [-80.0476166, 26.6156444], [-80.0469693, 26.6156094]]}"
731674041,,"{""type"": ""LineString"", ""coordinates"": [[-80.0520715, 26.6121032], [-80.0520495, 26.6124976], [-80.0520382, 26.6127781], [-80.0520166, 26.6133115]]}"
791563026,,"{""type"": ""LineString"", ""coordinates"": [[-80.0482341, 26.6157363], [-80.0481483, 26.6157027], [-80.0476385, 26.6156774], [-80.0468455, 26.615638], [-80.046816, 26.6156476], [-80.04679, 26.6156613], [-80.0468026, 26.6156812], [-80.0468321, 26.6157003], [-80.0474969, 26.6159568], [-80.0475172, 26.6159643], [-80.0478022, 26.6160689], [-80.048143, 26.6161941], [-80.0481886, 26.6161869], [-80.04821, 26.6161749], [-80.0482315, 26.6161509], [-80.0482422, 26.6161078], [-80.0482502, 26.6160407], [-80.0482609, 26.6158921], [-80.0480572, 26.6159041], [-80.0480304, 26.6159424], [-80.0479661, 26.6159376], [-80.0478856, 26.615952], [-80.0478593, 26.6159681], [-80.0478555, 26.6159132], [-80.047947, 26.6158991], [-80.0479634, 26.6158969], [-80.0480063, 26.6158753], [-80.0480438, 26.6158873], [-80.0482609, 26.6158681], [-80.0482341, 26.6157363]]}"
794628019,,"{""type"": ""LineString"", ""coordinates"": [[-80.0500185, 26.6144659], [-80.0500186, 26.6145187], [-80.0499819, 26.6156264], [-80.0499829, 26.615702], [-80.0499817, 26.6157569], [-80.0499679, 26.6160737], [-80.0499602, 26.6163614], [-80.0499595, 26.6164192]]}"
819022537,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522221, 26.6164769], [-80.0522168, 26.6165568], [-80.0522146, 26.6165896], [-80.0522125, 26.6166277]]}"
819022539,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522146, 26.6165896], [-80.0520226, 26.6165845]]}"
819022540,,"{""type"": ""LineString"", ""coordinates"": [[-80.0520173, 26.6167122], [-80.0520205, 26.6166232]]}"
819022541,,"{""type"": ""LineString"", ""coordinates"": [[-80.0520205, 26.6166232], [-80.0520226, 26.6165845], [-80.0520244, 26.6165536], [-80.052029, 26.6164735]]}"
819022542,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522125, 26.6166277], [-80.0522091, 26.6167167]]}"
819022543,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522091, 26.6167167], [-80.0522105, 26.6167592], [-80.0520347, 26.6167592], [-80.0520216, 26.6167515], [-80.0520173, 26.6167355], [-80.0520173, 26.6167122]]}"
821808712,,"{""type"": ""LineString"", ""coordinates"": [[-80.0510917, 26.6120733], [-80.0510389, 26.6132834]]}"
821808713,,"{""type"": ""LineString"", ""coordinates"": [[-80.0510389, 26.6132834], [-80.0509998, 26.6144916]]}"
821808714,,"{""type"": ""LineString"", ""coordinates"": [[-80.0500707, 26.6132562], [-80.0500518, 26.6131942], [-80.0501043, 26.6120455]]}"
853224448,,"{""type"": ""LineString"", ""coordinates"": [[-80.0500265, 26.6142415], [-80.0500315, 26.6139777], [-80.0500323, 26.6138854], [-80.0500448, 26.6137331], [-80.0500543, 26.6135804], [-80.050056, 26.6135305]]}"
907351804,,"{""type"": ""LineString"", ""coordinates"": [[-80.0519302, 26.6159574], [-80.0515784, 26.6159475], [-80.0514768, 26.6159392], [-80.0514391, 26.6159439]]}"
907351805,,"{""type"": ""LineString"", ""coordinates"": [[-80.0514344, 26.6160786], [-80.0514714, 26.6160733], [-80.0515766, 26.6160782], [-80.0517329, 26.6160776], [-80.0519273, 26.6160817]]}"
907351806,,"{""type"": ""LineString"", ""coordinates"": [[-80.0515784, 26.6159475], [-80.0515766, 26.6160782]]}"
914909897,,"{""type"": ""LineString"", ""coordinates"": [[-80.0519856, 26.6145247], [-80.0519824, 26.6144944], [-80.0519788, 26.6144557], [-80.0519832, 26.6143894], [-80.0519888, 26.6142399], [-80.0519893, 26.6142225], [-80.0519986, 26.6139997], [-80.0520026, 26.6138151], [-80.0520086, 26.6135718], [-80.0520154, 26.6134238], [-80.0520166, 26.6133115]]}"
958785613,,"{""type"": ""LineString"", ""coordinates"": [[-80.0468258, 26.6133737], [-80.0467351, 26.6133741]]}"
958785614,,"{""type"": ""LineString"", ""coordinates"": [[-80.0468797, 26.613374], [-80.0468258, 26.6133737]]}"
1016561090,,"{""type"": ""LineString"", ""coordinates"": [[-80.0477619, 26.614359], [-80.0475912, 26.6143192]]}"
1016561091,,"{""type"": ""LineString"", ""coordinates"": [[-80.0476126, 26.6142446], [-80.0477553, 26.6142775]]}"
1058612290,,"{""type"": ""LineString"", ""coordinates"": [[-80.050056, 26.6135305], [-80.0500707, 26.6132562]]}"
1171523514,Lucerne Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0484037, 26.6163702], [-80.0489643, 26.6163886], [-80.049301, 26.6163996], [-80.049464, 26.616405], [-80.0495645, 26.6164079], [-80.0499595, 26.6164192], [-80.050443, 26.616433], [-80.0505169, 26.616435], [-80.0509363, 26.6164466], [-80.0510577, 26.61645], [-80.0512188, 26.6164544], [-80.0513228, 26.6164571], [-80.051421, 26.6164596], [-80.0514637, 26.6164621], [-80.0517596, 26.6164679]]}"
1173681143,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0519375, 26.615758], [-80.0518477, 26.6157553], [-80.0514849, 26.6157386], [-80.0514461, 26.6157428], [-80.0513583, 26.6157404], [-80.0511342, 26.6157341], [-80.0509408, 26.6157276], [-80.0505709, 26.6157183], [-80.0504671, 26.6157155], [-80.0504155, 26.6157141], [-80.0501083, 26.6157055], [-80.0499829, 26.615702], [-80.0495625, 26.6156895], [-80.0494881, 26.6156882], [-80.0493989, 26.6156814], [-80.049317, 26.6156834], [-80.0490006, 26.6156746], [-80.0485301, 26.6156507], [-80.0484181, 26.6156583]]}"
1173681144,,"{""type"": ""LineString"", ""coordinates"": [[-80.0519375, 26.615758], [-80.0519341, 26.6158339], [-80.0519327, 26.6158641], [-80.0519315, 26.615908], [-80.0519307, 26.6159368], [-80.0519302, 26.6159574], [-80.0519278, 26.6160471], [-80.0519273, 26.6160817], [-80.0519257, 26.6161952]]}"
1184722567,,"{""type"": ""LineString"", ""coordinates"": [[-80.0518669, 26.6158313], [-80.0518678, 26.6159069], [-80.0519315, 26.615908], [-80.0519644, 26.6159117]]}"
1184722568,,"{""type"": ""LineString"", ""coordinates"": [[-80.0514659, 26.6165329], [-80.0514186, 26.6165304], [-80.0513635, 26.6165303]]}"
1184722569,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513635, 26.6165303], [-80.0513249, 26.6165102], [-80.0512863, 26.6165246], [-80.050933, 26.616518], [-80.0505145, 26.6164999]]}"
1184722570,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513249, 26.6165102], [-80.0513228, 26.6164571], [-80.0513228, 26.6164143]]}"
1184722571,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513228, 26.6164143], [-80.0513753, 26.616398], [-80.0513895, 26.6160046], [-80.0513957, 26.6158321], [-80.0513863, 26.6158185], [-80.0513818, 26.6158119], [-80.0513502, 26.6158096], [-80.0512648, 26.6158033], [-80.051029, 26.6158041], [-80.050973, 26.6158042]]}"
1184722572,,"{""type"": ""LineString"", ""coordinates"": [[-80.0509363, 26.6164466], [-80.0509338, 26.6163874], [-80.0509215, 26.6160939], [-80.0509367, 26.615805], [-80.0509408, 26.6157276]]}"
1184722573,,"{""type"": ""LineString"", ""coordinates"": [[-80.050973, 26.6158042], [-80.0509367, 26.615805], [-80.0508539, 26.6158023]]}"
1184722574,,"{""type"": ""LineString"", ""coordinates"": [[-80.0508539, 26.6158023], [-80.0505554, 26.6157879]]}"
1184722575,,"{""type"": ""LineString"", ""coordinates"": [[-80.0505554, 26.6157879], [-80.0505239, 26.615789], [-80.0504646, 26.6157911], [-80.0504001, 26.6158181], [-80.0504065, 26.6157752], [-80.0504155, 26.6157141]]}"
1184722576,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513895, 26.6160046], [-80.0510283, 26.6159932], [-80.051029, 26.6158041]]}"
1184722577,,"{""type"": ""LineString"", ""coordinates"": [[-80.0514817, 26.6158167], [-80.0514436, 26.6158155], [-80.0513863, 26.6158185]]}"
1184722578,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513502, 26.6158096], [-80.0513514, 26.6157822]]}"
1184722579,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513514, 26.6157822], [-80.0513583, 26.6157404], [-80.0513568, 26.6157083]]}"
1184722580,,"{""type"": ""LineString"", ""coordinates"": [[-80.0514103, 26.6156719], [-80.0513819, 26.6156723], [-80.0509448, 26.6156622], [-80.0505539, 26.6156503]]}"
1184722581,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513568, 26.6157083], [-80.0513819, 26.6156723], [-80.0514083, 26.6155157], [-80.051422, 26.6150708], [-80.0514432, 26.6145539], [-80.0509977, 26.6145405], [-80.0505646, 26.6145397], [-80.0505214, 26.6156483]]}"
1184722582,,"{""type"": ""LineString"", ""coordinates"": [[-80.051534, 26.6145649], [-80.0514871, 26.6145614], [-80.0514432, 26.6145539]]}"
1184722583,,"{""type"": ""LineString"", ""coordinates"": [[-80.0514103, 26.6156719], [-80.0514484, 26.6156751], [-80.051487, 26.6156873]]}"
1184722584,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513228, 26.6164143], [-80.0512759, 26.6164002], [-80.0512212, 26.6163936], [-80.0509338, 26.6163874], [-80.0505154, 26.6163712], [-80.0504893, 26.6163702], [-80.0505239, 26.615789]]}"
1184722585,,"{""type"": ""LineString"", ""coordinates"": [[-80.0504893, 26.6163702], [-80.0504452, 26.6163667], [-80.0503829, 26.6163737]]}"
1184722586,,"{""type"": ""LineString"", ""coordinates"": [[-80.0505154, 26.6163712], [-80.0505169, 26.616435], [-80.0505145, 26.6164999]]}"
1184722588,,"{""type"": ""LineString"", ""coordinates"": [[-80.0505071, 26.6165083], [-80.0504405, 26.6165063], [-80.050397, 26.6165049]]}"
1184722591,,"{""type"": ""LineString"", ""coordinates"": [[-80.0495192, 26.6164785], [-80.0494614, 26.6164788], [-80.0494188, 26.6164809]]}"
1184722592,,"{""type"": ""LineString"", ""coordinates"": [[-80.0495638, 26.61648], [-80.0495645, 26.6164079], [-80.0495683, 26.6163499]]}"
1184722593,,"{""type"": ""LineString"", ""coordinates"": [[-80.0494188, 26.6164809], [-80.0494057, 26.6164804], [-80.0489624, 26.6164614], [-80.048534, 26.616449], [-80.0485133, 26.6164484]]}"
1184722594,,"{""type"": ""LineString"", ""coordinates"": [[-80.0485133, 26.6164484], [-80.0484028, 26.6164372], [-80.0482507, 26.6164218]]}"
1188156393,,"{""type"": ""LineString"", ""coordinates"": [[-80.0461199, 26.6159796], [-80.0461161, 26.616007]]}"
1188156394,,"{""type"": ""LineString"", ""coordinates"": [[-80.0475172, 26.6159643], [-80.0475207, 26.6159322], [-80.0475253, 26.6158979], [-80.0475454, 26.6158571], [-80.0475746, 26.615831], [-80.0476065, 26.6158066], [-80.0476421, 26.6157976], [-80.0476602, 26.6157985], [-80.0476902, 26.6158]]}"
1188156395,,"{""type"": ""LineString"", ""coordinates"": [[-80.0485288, 26.6157357], [-80.0485301, 26.6156507], [-80.0485379, 26.6155902], [-80.0484204, 26.6155917], [-80.0482706, 26.6155937]]}"
1188156396,,"{""type"": ""LineString"", ""coordinates"": [[-80.0485852, 26.614384], [-80.0485914, 26.6144307], [-80.0485819, 26.6144709]]}"
11196150,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0461533, 26.6155458], [-80.0438756, 26.6154063]]}"
11197216,2nd Avenue North,"{""type"": ""LineString"", ""coordinates"": [[-80.0562573, 26.6178333], [-80.0558311, 26.6178216], [-80.055779, 26.6178202], [-80.055569, 26.6178145], [-80.055294, 26.617807], [-80.0552815, 26.6178067], [-80.0551401, 26.6178028], [-80.0549282, 26.6177969], [-80.0548057, 26.6177935], [-80.0543318, 26.6177805], [-80.054315, 26.61778], [-80.0538184, 26.6177658], [-80.0533853, 26.6177534], [-80.053336, 26.617752], [-80.0532726, 26.6177503], [-80.0530667, 26.6177446], [-80.0528527, 26.6177387], [-80.0528293, 26.6177381], [-80.0524225, 26.6177268], [-80.0523579, 26.617725], [-80.05228, 26.6177229], [-80.0519952, 26.617715], [-80.0518651, 26.6177114], [-80.0514297, 26.6176994], [-80.051379, 26.617698], [-80.0513352, 26.6176968], [-80.0508813, 26.6176838], [-80.0504, 26.61767], [-80.0499086, 26.6176564], [-80.0494814, 26.6176447], [-80.049421, 26.617643], [-80.0493623, 26.6176418], [-80.0489322, 26.6176326], [-80.0485156, 26.6176237], [-80.0484365, 26.6175913]]}"
11197283,2nd Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.048502, 26.613213], [-80.0490891, 26.6132289], [-80.049573, 26.613242], [-80.0500707, 26.6132562], [-80.050552, 26.61327], [-80.0510389, 26.6132834], [-80.05153, 26.613297], [-80.051591, 26.6132986], [-80.0520166, 26.6133115], [-80.0521212, 26.6133146], [-80.052336, 26.613321], [-80.0524444, 26.6133318], [-80.0525125, 26.613336]]}"
11207382,North Palmway,"{""type"": ""LineString"", ""coordinates"": [[-80.0504671, 26.6157155], [-80.0504646, 26.6157911], [-80.0504487, 26.6162618], [-80.0504452, 26.6163667], [-80.050443, 26.616433], [-80.0504405, 26.6165063], [-80.0504016, 26.6176243], [-80.0504, 26.61767], [-80.0503982, 26.617723], [-80.050358, 26.61888], [-80.050316, 26.620091], [-80.050274, 26.621301], [-80.050232, 26.622511], [-80.05019, 26.623721], [-80.0501496, 26.6248845], [-80.050148, 26.624931], [-80.0501463, 26.6249798], [-80.050106, 26.626141], [-80.050064, 26.627351], [-80.050022, 26.628562], [-80.04998, 26.629772], [-80.049939, 26.630954]]}"
11209217,1st Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0484779, 26.6144282], [-80.0485914, 26.6144307], [-80.0490394, 26.6144382], [-80.0494828, 26.6144506], [-80.049531, 26.614452], [-80.0495933, 26.6144538], [-80.0500185, 26.6144659], [-80.0504675, 26.6144788], [-80.05051, 26.61448], [-80.0505727, 26.6144815], [-80.0509998, 26.6144916], [-80.051489, 26.614507], [-80.0515364, 26.6145078], [-80.0519856, 26.6145247], [-80.0524083, 26.6145398], [-80.0524689, 26.614542], [-80.0525153, 26.614543], [-80.052639, 26.6145455], [-80.0529542, 26.6145519], [-80.0533919, 26.6145609], [-80.053427, 26.6145616], [-80.053447, 26.614562], [-80.0535079, 26.6145637], [-80.0539427, 26.6145757], [-80.0543767, 26.6145877], [-80.054425, 26.614589], [-80.0544389, 26.6145894], [-80.0544864, 26.6145909], [-80.0549072, 26.6146028], [-80.0553439, 26.6146152], [-80.055404, 26.614617], [-80.0554729, 26.6146189], [-80.0559, 26.614631], [-80.0562871, 26.614642], [-80.0563768, 26.6146447], [-80.0564388, 26.6146469], [-80.0568836, 26.6146594], [-80.0569907, 26.6146625], [-80.0573001, 26.6146716]]}"
11211919,North Golfview Road,"{""type"": ""LineString"", ""coordinates"": [[-80.0486991, 26.6236843], [-80.0486571, 26.6248943], [-80.0486151, 26.6261043], [-80.0485774, 26.6271914], [-80.0485731, 26.6273153], [-80.0485311, 26.6285253], [-80.0484891, 26.6297353]]}"
11211921,North Golfview Road,"{""type"": ""LineString"", ""coordinates"": [[-80.0484365, 26.6175913], [-80.0483889, 26.6175277], [-80.0484028, 26.6164372], [-80.0484037, 26.6163702]]}"
11215298,North Lakeside Drive,"{""type"": ""LineString"", ""coordinates"": [[-80.049127, 26.626114], [-80.049169, 26.624904], [-80.049211, 26.623694], [-80.049253, 26.622484], [-80.049295, 26.621273], [-80.049337, 26.620063], [-80.049379, 26.618853], [-80.0494192, 26.6176947], [-80.049421, 26.617643], [-80.0494225, 26.6175994], [-80.0494614, 26.6164788], [-80.049464, 26.616405], [-80.0494842, 26.6157741], [-80.0494881, 26.6156882]]}"
11226530,North M Street,"{""type"": ""LineString"", ""coordinates"": [[-80.0534041, 26.6158035], [-80.0534014, 26.61588], [-80.0533923, 26.6161388], [-80.0533815, 26.6164452], [-80.053379, 26.616515], [-80.0533771, 26.6165687], [-80.053365, 26.6169188], [-80.0533624, 26.6169931], [-80.0533581, 26.6171167], [-80.0533399, 26.6176406], [-80.0533374, 26.6177116], [-80.053336, 26.617752], [-80.0533342, 26.6178046], [-80.0533176, 26.6182833], [-80.0533125, 26.6184308], [-80.0533077, 26.6185674], [-80.0533029, 26.6187054], [-80.0532954, 26.6189227], [-80.053294, 26.618963], [-80.0532922, 26.6190162], [-80.0532534, 26.6201338], [-80.053252, 26.620173], [-80.0532502, 26.620225], [-80.0532469, 26.6203203], [-80.0532411, 26.6204857], [-80.0532374, 26.6205937], [-80.053235, 26.6206632], [-80.0532292, 26.6208298], [-80.0532249, 26.6209541], [-80.0532235, 26.6209954], [-80.0532114, 26.6213414], [-80.05321, 26.621383], [-80.0532081, 26.6214365], [-80.0531695, 26.6225501], [-80.053168, 26.622593], [-80.0531661, 26.622648], [-80.0531283, 26.6237655], [-80.053127, 26.623803], [-80.0531249, 26.6238622], [-80.0530865, 26.6249713], [-80.053085, 26.625014]]}"
11237666,North Ocean Breeze,"{""type"": ""LineString"", ""coordinates"": [[-80.050918, 26.630984], [-80.0509194, 26.630944], [-80.0509573, 26.6298477], [-80.050959, 26.629799], [-80.0509605, 26.6297563], [-80.0509994, 26.6286338], [-80.051001, 26.628589], [-80.0510027, 26.6285412], [-80.0510411, 26.6274336], [-80.051043, 26.627379], [-80.0510832, 26.6262211], [-80.051085, 26.626169], [-80.0511254, 26.6250046], [-80.051127, 26.624959], [-80.0511285, 26.6249161], [-80.0511671, 26.6238047], [-80.051169, 26.623749], [-80.051211, 26.622538], [-80.051253, 26.621328], [-80.0512934, 26.6201627], [-80.051295, 26.620118], [-80.0512964, 26.6200764], [-80.051336, 26.618908], [-80.0513771, 26.6177516], [-80.051379, 26.617698], [-80.0513802, 26.6176618], [-80.0514186, 26.6165304], [-80.051421, 26.6164596], [-80.0514344, 26.6160786], [-80.0514391, 26.6159439], [-80.0514396, 26.6159297], [-80.0514436, 26.6158155], [-80.0514461, 26.6157428]]}"
11242226,3rd Avenue North,"{""type"": ""LineString"", ""coordinates"": [[-80.049379, 26.618853], [-80.0494369, 26.6188546], [-80.0498636, 26.6188664], [-80.0502949, 26.6188783], [-80.050358, 26.61888], [-80.0504098, 26.6188815], [-80.0508503, 26.6188941], [-80.0512779, 26.6189063], [-80.051336, 26.618908], [-80.0513915, 26.6189094], [-80.0518236, 26.6189203], [-80.0523124, 26.6189327], [-80.052385, 26.6189349], [-80.0528026, 26.6189478], [-80.0532416, 26.6189624], [-80.053294, 26.618963], [-80.0533509, 26.6189646], [-80.0537697, 26.6189761], [-80.0537925, 26.6189767], [-80.0542138, 26.6189884], [-80.054273, 26.61899], [-80.0543221, 26.6189914], [-80.0547551, 26.6190038]]}"
137576470,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.0572618, 26.6159051], [-80.057177, 26.6159027], [-80.0563326, 26.6158792], [-80.056308, 26.6158785], [-80.0554402, 26.6158543], [-80.0553611, 26.6158521], [-80.0553439, 26.6158516], [-80.055276, 26.6158497], [-80.0544608, 26.615827], [-80.0543936, 26.6158251], [-80.0543831, 26.6158248], [-80.0543077, 26.6158232], [-80.0534869, 26.6158053], [-80.0534041, 26.6158035], [-80.0533844, 26.6158029], [-80.0533268, 26.6158011], [-80.0529085, 26.6157881], [-80.0528108, 26.6157851], [-80.0526241, 26.6157793], [-80.0525014, 26.6157755], [-80.0524234, 26.6157731], [-80.0523405, 26.6157705], [-80.0520798, 26.6157624], [-80.0519375, 26.615758]]}"
202929988,Federal Highway,"{""type"": ""LineString"", ""coordinates"": [[-80.0524017, 26.61648], [-80.0523981, 26.6165694], [-80.05239, 26.6167688], [-80.0523886, 26.6168033], [-80.0523828, 26.6169452], [-80.052373, 26.6172522], [-80.0523661, 26.617468], [-80.0523593, 26.6176808], [-80.0523579, 26.617725], [-80.0523555, 26.6177892], [-80.0523426, 26.6181321], [-80.0523124, 26.6189327], [-80.0522829, 26.6198851], [-80.0522747, 26.6201497], [-80.0522674, 26.6203563], [-80.0522545, 26.6207183], [-80.0522499, 26.6208441], [-80.0522311, 26.621356]]}"
352630800,Lake Avenue,"{""type"": ""LineString"", ""coordinates"": [[-80.043864, 26.6155139], [-80.0461453, 26.6156533]]}"
385225307,,"{""type"": ""LineString"", ""coordinates"": [[-80.0459037, 26.6158153], [-80.0458904, 26.6157892], [-80.0458718, 26.6157655], [-80.0458526, 26.6157519], [-80.0458188, 26.6157406], [-80.045773, 26.6157365], [-80.0452072, 26.615699], [-80.044958, 26.6156825], [-80.0443817, 26.6156475], [-80.0443545, 26.6156499], [-80.044336, 26.6156582], [-80.0443167, 26.6156713], [-80.0443035, 26.6156891], [-80.0442962, 26.6157134]]}"
571292227,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522829, 26.6198851], [-80.0522055, 26.619883], [-80.0517887, 26.6198719], [-80.051781, 26.6200857], [-80.0517793, 26.6201337]]}"
571323624,,"{""type"": ""LineString"", ""coordinates"": [[-80.0489643, 26.6163886], [-80.0489624, 26.6164614], [-80.0489335, 26.6175808], [-80.0489322, 26.6176326]]}"
571323633,,"{""type"": ""LineString"", ""coordinates"": [[-80.0518651, 26.6177114], [-80.0518674, 26.6176679], [-80.0518885, 26.6172686], [-80.0519073, 26.6166043], [-80.051911, 26.616551], [-80.0519164, 26.6164715], [-80.051919, 26.6163951], [-80.0519257, 26.6161952]]}"
571323635,,"{""type"": ""LineString"", ""coordinates"": [[-80.0519257, 26.6161952], [-80.0522836, 26.6162055], [-80.0522876, 26.6161299], [-80.0523522, 26.6161318], [-80.0524123, 26.6161335]]}"
571323637,,"{""type"": ""LineString"", ""coordinates"": [[-80.0520798, 26.6157624], [-80.0520847, 26.615692], [-80.0520918, 26.6155916], [-80.0522675, 26.615594], [-80.0522862, 26.6151695], [-80.0523969, 26.6151678], [-80.0524458, 26.6151671]]}"
571323641,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523828, 26.6169452], [-80.0523113, 26.6169433], [-80.0520167, 26.6169356], [-80.0519963, 26.6176735], [-80.0519952, 26.617715]]}"
600452296,,"{""type"": ""LineString"", ""coordinates"": [[-80.0543058, 26.6166164], [-80.0538109, 26.6166032], [-80.0534636, 26.616594], [-80.0534299, 26.6165931], [-80.0534278, 26.6166527], [-80.0534159, 26.6169931], [-80.0533906, 26.6177125], [-80.0538219, 26.6177239], [-80.0542641, 26.6177355], [-80.0542908, 26.6170194], [-80.0542991, 26.6167951], [-80.0543032, 26.6166864], [-80.054305, 26.6166378], [-80.0543058, 26.6166164]]}"
600452297,,"{""type"": ""LineString"", ""coordinates"": [[-80.0528527, 26.6177387], [-80.0528538, 26.6176938], [-80.0528735, 26.6169074]]}"
636066907,,"{""type"": ""LineString"", ""coordinates"": [[-80.0516787, 26.6109312], [-80.0525581, 26.610959], [-80.0525046, 26.6120604], [-80.0524833, 26.6120596], [-80.0516349, 26.6120221]]}"
731674039,,"{""type"": ""LineString"", ""coordinates"": [[-80.052529, 26.6127845], [-80.052265, 26.6127821], [-80.0520382, 26.6127781]]}"
802397299,,"{""type"": ""LineString"", ""coordinates"": [[-80.0508503, 26.6188941], [-80.0508511, 26.6188492], [-80.0508527, 26.6187592], [-80.0508685, 26.618429], [-80.0508837, 26.6178226], [-80.0508822, 26.6177335], [-80.0508813, 26.6176838], [-80.0508839, 26.6176386], [-80.0508918, 26.6174989], [-80.0508996, 26.6173301], [-80.0509127, 26.6170893], [-80.0509162, 26.6169205], [-80.0509232, 26.616729], [-80.050933, 26.616518], [-80.0509363, 26.6164466]]}"
802397300,,"{""type"": ""LineString"", ""coordinates"": [[-80.0499595, 26.6164192], [-80.0499522, 26.6164928], [-80.0499436, 26.6165796], [-80.0499389, 26.6167352], [-80.0499338, 26.6170659], [-80.0499089, 26.6175246], [-80.0499087, 26.6176065], [-80.0499086, 26.6176564]]}"
819022538,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522105, 26.6167592], [-80.0523203, 26.6167651], [-80.05239, 26.6167688]]}"
833397405,,"{""type"": ""LineString"", ""coordinates"": [[-80.0506391, 26.624945], [-80.0506411, 26.6248931], [-80.0506539, 26.6245577], [-80.0506714, 26.6239038], [-80.0506764, 26.6237842], [-80.0506784, 26.623735], [-80.0507096, 26.6227153], [-80.0507211, 26.6225245]]}"
833439106,,"{""type"": ""LineString"", ""coordinates"": [[-80.0519582, 26.6213482], [-80.0519599, 26.6213057], [-80.0519783, 26.6208456], [-80.052186, 26.6208445], [-80.0522499, 26.6208441]]}"
853216284,,"{""type"": ""LineString"", ""coordinates"": [[-80.0497091, 26.6237077], [-80.0496961, 26.6238345], [-80.0496904, 26.6239628], [-80.0496839, 26.6241444], [-80.0496773, 26.624338], [-80.0496706, 26.6245827], [-80.0496547, 26.6249174]]}"
914911338,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523426, 26.6181321], [-80.0522678, 26.6181286], [-80.0518514, 26.618109]]}"
1049351174,,"{""type"": ""LineString"", ""coordinates"": [[-80.0468709, 26.6228743], [-80.0468774, 26.6229204], [-80.0468768, 26.6230047], [-80.046843, 26.6230857], [-80.0466691, 26.6231821], [-80.046618, 26.6232657], [-80.0465642, 26.623307], [-80.0465545, 26.6235488], [-80.0466485, 26.6238418], [-80.0466649, 26.6238931], [-80.0466684, 26.6239158], [-80.0467092, 26.6241789], [-80.0467894, 26.6243319]]}"
1049351177,,"{""type"": ""LineString"", ""coordinates"": [[-80.0464341, 26.6243706], [-80.046464, 26.6242628], [-80.0466684, 26.6239158]]}"
1049353023,,"{""type"": ""LineString"", ""coordinates"": [[-80.0466485, 26.6238418], [-80.0468866, 26.6238432], [-80.046872, 26.6240358], [-80.0469178, 26.6241845], [-80.0469259, 26.6242108], [-80.0470266, 26.6243899], [-80.0472979, 26.624758], [-80.0473464, 26.6248654], [-80.0473594, 26.6249953], [-80.0473267, 26.6252313], [-80.0473856, 26.6258031], [-80.047392, 26.6260272], [-80.0474352, 26.6264902], [-80.0474393, 26.6265081], [-80.0474631, 26.6266117], [-80.0474693, 26.6266504], [-80.0474972, 26.6268239], [-80.047485, 26.6269231], [-80.0474301, 26.6270175], [-80.047376, 26.6270724], [-80.0473533, 26.6270955], [-80.0473504, 26.6271159], [-80.0473435, 26.6271632], [-80.0474163, 26.6277378], [-80.0473734, 26.6278599], [-80.0473434, 26.6279846], [-80.0473422, 26.6281011], [-80.0473784, 26.6282973], [-80.0473544, 26.6286516]]}"
