time_gmt,observed_m,predicted_m,residual_m,minor_flood_threshold_m,water_level_above_threshold_m,rate_of_change_m_per_hr,tide_phase,month,season,is_above_threshold
2024-01-19 01:00:00,-0.796,-0.882,0.08599999999999997,3.47,0.0,-0.052000000000000046,falling,1,winter,False
2024-01-19 02:00:00,-0.888,-0.982,0.09399999999999997,3.47,0.0,-0.09199999999999997,falling,1,winter,False
2024-01-19 03:00:00,-1.011,-1.091,0.08000000000000007,3.47,0.0,-0.12299999999999989,falling,1,winter,False
2024-01-19 04:00:00,-1.082,-1.175,0.09299999999999997,3.47,0.0,-0.07100000000000017,falling,1,winter,False
2024-01-19 05:00:00,-1.099,-1.199,0.10000000000000009,3.47,0.0,-0.016999999999999904,falling,1,winter,False
2024-01-19 06:00:00,-1.025,-1.134,0.10899999999999999,3.47,0.0,0.07400000000000007,rising,1,winter,False
2024-01-19 07:00:00,-0.879,-0.978,0.09899999999999998,3.47,0.0,0.1459999999999999,rising,1,winter,False
2024-01-19 08:00:00,-0.672,-0.756,0.08399999999999996,3.47,0.0,0.20699999999999996,rising,1,winter,False
2024-01-19 09:00:00,-0.422,-0.505,0.08300000000000002,3.47,0.0,0.25000000000000006,rising,1,winter,False
2024-01-19 10:00:00,-0.209,-0.272,0.06300000000000003,3.47,0.0,0.213,rising,1,winter,False
